Date,Close,Open,High,Low,Vol.,Change %
22-10-2019,5463.1401,5452.0151,5470.3652,5439.4399,,0.0024
21-10-2019,5450.1001,5480.3398,5493.125,5443.27,,-0.0039
18-10-2019,5471.3701,5479.9302,5488.625,5453.9702,,-0.0013
17-10-2019,5478.5698,5472.6299,5500.5449,5448.9502,,0.0013
16-10-2019,5471.6602,5440.1348,5479.0552,5425.1851,,0.006
15-10-2019,5438.9199,5484.4302,5502.7798,5427.1802,,-0.0082
14-10-2019,5483.8398,5468.8799,5499.9351,5446.5649,,0.0029
11-10-2019,5467.8799,5487.1699,5522.3848,5415.25,,-0.0033
10-10-2019,5485.73,5529.5601,5572.4751,5478.2202,,-0.0077
09-10-2019,5528.5601,5529.7002,5552.4102,5508.3999,,0
08-10-2019,5528.7402,5485.2598,5541.71,5463.6099,,0.0082
07-10-2019,5484.04,5526.395,5545.1201,5472.7549,,-0.0074
04-10-2019,5525.1802,5528.23,5550.7402,5499.2402,,-0.0003
03-10-2019,5526.8599,5509.5049,5578.835,5494.9951,,0.0034
02-10-2019,5508.04,5433.3599,5528.5098,5415.7798,,0.014
01-10-2019,5431.98,5407.8701,5463.3501,5358.915,,0.0047
30-09-2019,5406.77,5498.2798,5511.3301,5379.0249,,-0.0164
27-09-2019,5497.0601,5526.98,5538.0098,5462.1201,,-0.0053
26-09-2019,5526.1602,5523.8452,5556.375,5516.9648,,0.0008
25-09-2019,5521.9102,5626.5752,5639.8301,5514.54,,-0.0183
24-09-2019,5624.6201,5591.0649,5641.1802,5567.7598,,0.0061
23-09-2019,5590.5801,5572.4902,5609.8198,5551.98,,0.0037
20-09-2019,5569.8701,5505.8999,5573.0498,5502.0049,,0.0118
19-09-2019,5504.79,5487.6851,5525.5752,5468.9551,,0.0033
18-09-2019,5486.9199,5514.5352,5551.3252,5452.2651,,-0.0048
17-09-2019,5513.2402,5503.3652,5537.1851,5485.125,,0.002
16-09-2019,5502.2202,5521.71,5554.5498,5494.125,,0.0065
13-09-2019,5466.48,5506.2852,5543.7148,5457.0752,,-0.007
12-09-2019,5505.1401,5498.71,5597.7202,5468.5898,,0.0013
11-09-2019,5498.0298,5456.52,5504.4399,5454.3301,,0.0077
10-09-2019,5456.1602,5505.7549,5515.0498,5451.9302,,-0.0087
09-09-2019,5503.9102,5535.5049,5566.8452,5501.355,,-0.0054
06-09-2019,5533.6602,5579.7148,5612.2002,5520.3398,,-0.0081
05-09-2019,5578.8301,5702.9302,5705.7798,5544.2148,,-0.0215
04-09-2019,5701.3101,5684.0449,5720.4702,5633.9302,,0.0034
03-09-2019,5682.1899,5621.8599,5693.0151,5588.7451,,0.011
02-09-2019,5620.6299,5583.5552,5633.6001,5580.0649,,0.0067
30-08-2019,5583.27,5611.4702,5632.5898,5573.7402,,-0.0048
29-08-2019,5610.2002,5653.3452,5696.0298,5581.3501,,-0.0071
28-08-2019,5650.5698,5663.5049,5682.4751,5625.6099,,-0.002
27-08-2019,5661.8301,5610.0649,5674.1948,5601,,0.0094
26-08-2019,5609.1001,5608.0449,5711.915,5599.8999,,0.0004
23-08-2019,5606.71,5503.48,5620.3398,5484.1948,,0.0199
22-08-2019,5497.4502,5519.7402,5526.9248,5479.79,,-0.0033
21-08-2019,5515.8101,5534.3701,5540.5801,5495.2798,,-0.0031
20-08-2019,5532.71,5492.77,5541.1001,5483.46,,0.0077
19-08-2019,5490.4702,5550.605,5557.3999,5482.7251,,-0.0121
16-08-2019,5557.8799,5594.605,5611.3501,5525.0049,,-0.0066
15-08-2019,5595.0698,5569.7002,5610.98,5539.9048,,0.0047
14-08-2019,5568.6499,5514.605,5598.9849,5488.9399,,0.0101
13-08-2019,5513.2402,5551.2148,5637.3799,5441.3252,,-0.0067
12-08-2019,5550.1499,5500.8501,5575.6548,5465.2998,,0.0094
09-08-2019,5498.3999,5513.3999,5540.5601,5491.2051,,-0.0023
08-08-2019,5511.0698,5514.1299,5545.4448,5473.29,,-0.0003
07-08-2019,5512.9102,5415.7451,5547.4702,5407.8999,,0.0182
06-08-2019,5414.6099,5377.3149,5418.0601,5350.3501,,0.0071
05-08-2019,5376.3301,5291.6499,5399.7148,5277.9302,,0.0164
02-08-2019,5289.5,5308.3701,5319.3398,5253.3501,,-0.0034
01-08-2019,5307.3799,5193.8149,5311.2998,5144.79,,0.0222
31-07-2019,5191.9102,5255.3599,5263.8848,5184.3652,,-0.0115
30-07-2019,5252.1001,5241.125,5264.0498,5223.6548,,0.0023
29-07-2019,5239.79,5213.9502,5246.9648,5204.77,,0.0059
26-07-2019,5208.9902,5196.1201,5233.6152,5192.7798,,0.0028
25-07-2019,5194.6699,5236.7349,5266.7251,5183.1299,,-0.0078
24-07-2019,5235.25,5207.0151,5250.9551,5202.4849,,0.0052
23-07-2019,5208.1499,5234.2051,5250.8501,5194.7598,,-0.0045
22-07-2019,5231.7598,5234.7202,5251.6099,5224.3252,,-0.0004
19-07-2019,5233.8301,5311.54,5336.96,5217.3452,,-0.0145
18-07-2019,5310.8701,5239.2549,5320.0249,5196.3301,,0.0137
17-07-2019,5238.8799,5164.8452,5241.5498,5143.0498,,0.0147
16-07-2019,5163.21,5194.3101,5209.77,5146.9399,,-0.0057
15-07-2019,5192.8999,5199.98,5214.6699,5170.5098,,-0.0011
12-07-2019,5198.48,5156.2251,5205.1802,5153.875,,0.0084
11-07-2019,5155.1401,5211.6748,5238.7002,5148.2148,,-0.0109
10-07-2019,5211.7002,5133.4551,5212.9351,5105.2202,,0.0155
09-07-2019,5132.3701,5125.7251,5142.8701,5092.29,,0.0016
08-07-2019,5123.96,5142.5898,5171.605,5112.2651,,-0.0028
05-07-2019,5138.21,5199.665,5231.46,5094.5601,,-0.0114
04-07-2019,5197.5698,5211.2749,5223.2798,5180.7148,,-0.0024
03-07-2019,5210.23,5210.5698,5275.7202,5188.3799,,0.0003
02-07-2019,5208.7998,5084.625,5215.1401,5081.7798,,0.0247
01-07-2019,5083.3599,5116.0752,5133.665,5075.7051,,-0.0179
28-06-2019,5175.8901,5178.5698,5233.0298,5166.585,,-0.0001
27-06-2019,5176.6602,5174.5498,5186.2651,5143.2402,,0.0008
26-06-2019,5172.5898,5228.4248,5230.3101,5151.1099,,-0.0104
25-06-2019,5227.1401,5214.5952,5285.625,5187.5898,,0.0029
24-06-2019,5212.0098,5147.3701,5220.2798,5143.6201,,0.0142
21-06-2019,5138.9502,5099.7852,5183.105,5077.7852,,0.0078
20-06-2019,5099.2798,4997.2998,5117.79,4986.875,,0.0208
19-06-2019,4995.25,4946.0098,5004.665,4926.375,,0.0102
18-06-2019,4944.7598,4921.0049,4975.9302,4916.6602,,0.0051
17-06-2019,4919.75,4927.7598,4934.9951,4895.5498,,-0.0014
14-06-2019,4926.4399,4930.1499,4989.6001,4914.2402,,-0.0005
13-06-2019,4928.8999,4898.0449,4934.5352,4893.4302,,0.0066
